seller_id,total_revenue,total_orders,avg_review,avg_delivery,revenue_score,review_score_n,delivery_score,composite_score,grade,seller_short
41c2bad7229b0c25e6becf179ebf63ff,1225.5400000000002,20,4.956521739130435,4.304347826086956,0.15500278208112522,98.58442871587462,97.33482379243397,59.0,C,41c2bad7
334cab711dee080b079fa5779b584783,6121.27,11,4.933333333333334,6.2,1.114045031554152,97.82945736434108,91.6914749661705,57.9,C,334cab71
d4910f1cdcfdabd48d6b316e395d4a23,1590.3,11,4.916666666666667,5.666666666666667,0.22645693721586121,97.28682170542636,93.27920613441587,57.7,C,d4910f1c
d13e50eaa47b4cbe9eb81465865d8cfc,8241.65,66,4.814285714285714,4.585714285714285,1.5294139356680665,93.95348837209302,96.49719698434177,57.5,C,d13e50ea
2f4b0d3b9634b647d4edee577d7ebb7e,460.89,10,4.909090909090909,6.2727272727272725,0.00521272910443943,97.04016913319239,91.47496617050068,57.1,C,2f4b0d3b
30a81d8cf85fb2ada1b1b094c9583a95,1771.1,17,4.7727272727272725,3.409090909090909,0.26187450287097763,92.60042283298097,100.0,57.1,C,30a81d8c
e627629ba868740e287800f1a9be81c2,598.59,11,4.909090909090909,6.545454545454546,0.03218727993800987,97.04016913319239,90.66305818673884,57.0,C,e627629b
5a6a02f419701fc8c605af71d4fc57a4,824.59,10,4.818181818181818,4.636363636363637,0.07645923700690542,94.08033826638477,96.34641407307171,56.9,C,5a6a02f4
788e857f317e53de488d393e65a80f45,1394.95,11,4.909090909090909,6.909090909090909,0.18818911945741545,97.04016913319239,89.58051420838972,56.8,C,788e857f
54583ab379489add547fe47b628db589,2391.08,10,4.8,4.6,0.3833246265151098,93.48837209302326,96.45466847090663,56.8,C,54583ab3
46dc3b2cc0980fb8ec44634e21d2718e,142785.95,503,4.261278195488722,11.278293135435993,27.885783287281363,75.94859241126072,76.57341691751125,56.8,C,46dc3b2c
1690cada046eb7e92c12f98b1f8a8167,1992.91,10,4.9,6.8,0.3053256656915605,96.74418604651164,89.90527740189445,56.8,C,1690cada
6560211a19b47992c3666cc44a7e94c0,176467.46,1819,3.94990366088632,9.110845676063068,34.48377605159806,65.81081686606622,83.02589920522496,56.7,C,6560211a
2addf05f476d0637864454e93ba673d5,4877.64,12,5.0,10.0,0.8704258546975565,100.0,80.37889039242219,56.4,C,2addf05f
aac51c486b672a9850d59f3e84b1cf88,1110.73,10,4.769230769230769,4.538461538461538,0.13251223610289556,92.4865831842576,96.6378682210888,56.4,C,aac51c48
620c87c171fb2a6dd6e8bb4dec959fc6,142929.31,722,4.277289836888332,12.435802469135803,27.913866595977805,76.46990166613172,73.12751633004225,56.4,C,620c87c1
6061155addc1e54b4cfb51c1c2a32ad8,17853.670000000002,28,4.714285714285714,5.628571428571429,3.412347284275879,90.69767441860466,93.39261550357627,56.3,C,6061155a
9d681c7e12db302cb261e721040dde65,1151.1200000000001,13,4.928571428571429,8.5,0.14042437922684553,97.67441860465117,84.84438430311232,56.1,C,9d681c7e
d9bd94811c3338dceb4181f3dbc0c73e,9458.71,54,4.82258064516129,7.193548387096774,1.7678282191648365,94.22355588897223,88.73368545113274,56.1,C,d9bd9481
f44b6f775a2b390380e0e30b5c9d3eee,3357.46,10,4.9,8.3,0.5726322985161686,96.74418604651164,85.43978349120432,56.0,C,f44b6f77
42fa4ee7240e9b8eb4576358ec142ba7,4478.08,22,4.809523809523809,6.454545454545454,0.7921546017486718,93.79844961240309,90.93369418132612,56.0,C,42fa4ee7
5f26c1408a65b42a7224cd463bdf3292,1357.09,10,4.8,6.1,0.18077258718029868,93.48837209302326,91.98917456021651,55.9,C,5f26c140
cac63f48c38cd7d002a7e846dcd99a23,1183.01,10,4.818181818181818,6.363636363636363,0.14667142662032817,94.08033826638477,91.2043301759134,55.9,C,cac63f48
e882b2a25a10b9c057cc49695f222c19,55918.57,57,4.6,8.966666666666667,10.869018163177659,86.97674418604649,83.4551195308976,55.8,C,e882b2a2
b494891378bd8f4560abe576c52deacd,3687.14,19,4.714285714285714,4.666666666666667,0.6372145056244582,90.69767441860466,96.25620207487596,55.8,C,b4948913
48efc9d94a9834137efd9ea76b065a38,731.36,33,5.0,10.588235294117647,0.058196075247909256,100.0,78.62771630979861,55.7,C,48efc9d9
d566c37fa119d5e66c4e9052e83ee4ea,7195.75,65,4.71830985915493,5.342465753424658,1.3245288033744478,90.82869308876515,94.24435093703079,55.7,C,d566c37f
ffad1e7127fb622cb64a900751590acd,1740.3700000000001,10,4.866666666666666,8.0,0.25585469207129996,95.65891472868215,86.33288227334236,55.6,C,ffad1e71
a1043bafd471dff536d0c462352beb48,150330.84,702,4.2043147208121825,13.229113924050633,29.363779066792596,74.09396765435012,70.76583134924033,55.5,C,a1043baf
d4f117125b59ce73c3302f88ee40c458,998.61,17,4.842105263157895,7.684210526315789,0.11054864394995499,94.859241126071,87.27298625454029,55.4,C,d4f11712
b1fecf4da1fa2689bccffa0121953643,4479.34,19,4.966666666666667,11.133333333333333,0.7924014277040118,98.91472868217055,77.00496165990077,55.3,C,b1fecf4d
8bdd8e3fd58bafa48af76b2c5fd71974,2314.2200000000003,10,4.909090909090909,9.5,0.3682682432393784,97.04016913319239,81.86738836265224,55.3,C,8bdd8e3f
671585f5a2af58b6e276bc01003c0d2b,1692.1100000000001,27,4.703703703703703,5.148148148148148,0.24640086619455265,90.35314384151592,94.82283365909889,55.2,C,671585f5
5a413ade68e8f8d93071a7f52a64cb9e,932.67,14,4.642857142857143,3.7142857142857144,0.09763141895383563,88.37209302325583,99.09143630388556,55.2,C,5a413ade
0eaa7e33d73809f1f925f7d07c506cbd,1746.9,15,4.714285714285714,5.466666666666667,0.2571338773795296,90.69767441860466,93.87460532250789,55.2,C,0eaa7e33
bbaff50f3b708fda865918715276cd87,1409.71,12,4.823529411764706,7.882352941176471,0.1910805092199681,94.25444596443228,86.68311708986707,55.1,C,bbaff50f
5b2e94f2c22b39ccc24d34ad0f669672,1446.94,10,4.9,9.7,0.19837362851941492,96.74418604651164,81.27198917456022,55.0,C,5b2e94f2
b410bdd36d5db7a65dcd42b7ead933b8,8319.710000000001,42,4.813953488372093,8.837209302325581,1.5447053912822173,93.94267171444022,83.84051357900368,55.0,C,b410bdd3
257e61d3251fb5efb9daadddbc2cf7ca,8806.18,12,4.75,7.666666666666667,1.6400017583410913,91.86046511627907,87.32521425349572,54.9,C,257e61d3
cc419e0650a3c5ba77189a1882b7556a,139936.0,1651,4.12527352297593,11.135371179039302,27.327496278217208,71.52053330619307,76.99889500150681,54.9,C,cc419e06
edb1ef5e36e0c8cd84eb3c9b003e486d,86222.81,165,4.446927374301676,11.240223463687151,16.80542529718433,81.99298427958946,76.6867501757622,54.9,C,edb1ef5e
da6a60cc8cc724fe51be021ff8be779c,1115.4,12,4.769230769230769,7.230769230769231,0.13342705928657583,92.4865831842576,88.62287915061934,54.8,C,da6a60cc
bc2ac6b95e1accce9858528ee566c17e,3075.39,18,4.666666666666667,5.125,0.5173765864346492,89.14728682170544,94.89174560216509,54.8,C,bc2ac6b9
985c92cc412091f8529c12d7f23d3fef,1606.63,12,4.75,7.0,0.22965587995451195,91.86046511627907,89.30987821380243,54.7,C,985c92cc
02f5837340d7eb4f653d676c7256523a,4463.88,30,4.833333333333333,9.166666666666666,0.7893729124107147,94.5736434108527,82.85972034280559,54.7,C,02f58373
768a86e36ad6aae3d03ee3c6433d61df,800.66,17,4.647058823529412,4.588235294117647,0.07177150279160156,88.50889192886457,96.4896919525591,54.7,C,768a86e3
289cdb325fb7e7f891c38608bf9e0962,20058.26,109,4.592,6.192,3.8442123897383405,86.71627906976744,91.71529093369418,54.6,C,289cdb32
3fac58ce0ad699020c7944d53c41329c,3262.84,10,4.5625,3.5,0.5540968446318373,85.75581395348837,99.72936400541272,54.5,C,3fac58ce
26785a546900236d66f2e4197c211158,1244.65,15,4.666666666666667,5.4,0.15874630907044643,89.14728682170544,94.07307171853857,54.5,C,26785a54
960945e1a9535cbc0cd6ddd35fbe7ae8,4047.0499999999997,28,4.655172413793103,5.586206896551724,0.7077185767247511,88.7730553327987,93.51873454341842,54.5,C,960945e1
18e694e0e48ed6f7aa3f24aade5fd697,1494.25,31,4.648648648648648,5.243243243243243,0.2076413554615806,88.56065367693273,94.53973594704311,54.4,C,18e694e0
7ade73f1b9b4e965f9009a4c3a7e2c15,2422.71,26,4.8,8.9,0.3895207415686017,93.48837209302326,83.65358592692829,54.3,C,7ade73f1
a2b5b6105ea5942300631d2e76f4ffe0,4009.34,16,4.75,7.9375,0.700331428489937,91.86046511627907,86.51894451962112,54.3,C,a2b5b610
638cba8be1fb599bbb76fd6948351eb3,1340.2,16,4.75,7.833333333333333,0.17746394401705248,91.86046511627907,86.82904826341904,54.2,C,638cba8b
7238a95bb63ef7e498389fb863b834a1,2835.11,15,4.733333333333333,7.6,0.4703072685385686,91.31782945736434,87.52368064952638,54.2,C,7238a95b
c3cfdc648177fdbbbb35635a37472c53,59959.46,278,4.462962962962963,9.221538461538461,11.660602714505664,82.51507321274762,82.6963672322265,54.2,C,c3cfdc64
c70c1b0d8ca86052f45a432a38b73958,64191.119999999995,260,4.335243553008596,7.15625,12.489557890833817,78.35676684214035,88.84472259810555,54.1,C,c70c1b0d
fe2032dab1a61af8794248c8196565c9,77181.83,293,4.392156862745098,10.5,15.034355038685465,80.20975832193344,78.89039242219215,53.9,C,fe2032da
080199a181c46c657dc5aa235411be3b,17035.9,79,4.614457831325301,7.595238095238095,3.2521513624518485,87.44746427570746,87.53785682067144,53.8,C,080199a1
0a85ebe4e328db81ac9109781205e2f7,926.42,12,4.583333333333333,4.75,0.09640708385790378,86.43410852713177,96.00811907983761,53.8,C,0a85ebe4
7ff588a03c2aeae4fbd23f9ae64b760d,2063.42,14,4.555555555555555,4.555555555555555,0.31913812450982526,85.5297157622739,96.58697940159375,53.7,C,7ff588a0
b080809eaacb49e5ca07290981472431,567.4,11,4.818181818181818,10.0,0.02607735807527158,94.08033826638477,80.37889039242219,53.7,C,b080809e
77e4abfd739aed9c46480f90f81c0eb4,4269.51,18,4.777777777777778,9.61111111111111,0.7512970703953111,92.76485788113695,81.53661103593444,53.7,C,77e4abfd
5bffbafbb22daf6d3bfc216a46db8708,6187.54,21,4.695652173913044,8.08695652173913,1.1270269014433363,90.09100101112236,86.07401306112844,53.7,C,5bffbafb
f0e103c63864d5405b958d984b6e94c9,1101.4099999999999,11,4.7272727272727275,8.181818181818182,0.13068650760784198,91.12050739957718,85.7916102841678,53.7,C,f0e103c6
26d6bbee02420494d471c9f6436929c0,772.8,12,4.6923076923076925,7.538461538461538,0.06631390666797576,89.98211091234347,87.70688039970855,53.6,C,26d6bbee
b4f8921fcc4ff77b66bea6dda43dcd51,13814.68,18,4.6,7.1,2.6211349308170355,86.97674418604649,89.01217861975643,53.6,C,b4f8921f
d9a84e1403de8da0c3aa531d6d108ba6,2989.42,53,4.666666666666667,7.378787878787879,0.5005356123230876,89.14728682170544,88.18222823635544,53.5,C,d9a84e14
89a51f50b8095ea78d5768f34c13a76f,959.16,10,4.666666666666667,7.166666666666667,0.10282064082443318,89.14728682170544,88.81371222372576,53.5,C,89a51f50
3d871de0142ce09b7081e2b9d1733cb1,130211.88,1064,4.15391156462585,12.892255892255893,25.422603255328756,72.45293466223698,71.76865634240465,53.5,C,3d871de0
cfd7ddab722b902f7ac5b5f3ba6d723d,5192.55,12,4.571428571428571,5.571428571428571,0.93211471310714,86.04651162790697,93.56272955731684,53.5,C,cfd7ddab
7b0df942f46435babab05d49b744b2c4,23272.78,32,4.586956521739131,8.333333333333334,4.4739163341503145,86.55207280080892,85.340550293189,53.5,C,7b0df942
2646baaf662d4d92ac48f047e35db92d,2512.25,15,4.555555555555555,5.111111111111111,0.4070610558869597,85.5297157622739,94.93309276800481,53.4,C,2646baaf
33cbbec1e7e1044aaf11d152172c776f,1199.2,15,4.6875,7.6875,0.14984294425283004,89.82558139534885,87.26319350473614,53.4,C,33cbbec1
c2d70ce2c5d0a2eb75e78668236e6dc8,2942.36,13,4.666666666666667,7.6,0.49131685878475906,89.14728682170544,87.52368064952638,53.4,C,c2d70ce2
82cb9f452fe8334df74b22d37824b431,1744.66,14,4.722222222222222,8.666666666666666,0.2566950756811476,90.95607235142118,84.34821831303563,53.4,C,82cb9f45
60562ab00b8054280520d390c8c0045c,3247.09,17,4.764705882352941,9.764705882352942,0.551011520190089,92.33926128590971,81.07936002547163,53.4,C,60562ab0
79ed755314cfe6df0daef2c6cd3022cd,5100.78,23,4.708333333333333,8.73076923076923,0.9141375560265536,90.50387596899225,84.15738523992923,53.4,C,79ed7553
ac3508719a1d8f5b7614b798f70af136,15559.69,101,4.650485436893204,8.932692307692308,2.9629712485373605,88.62045608489501,83.55626105964402,53.3,C,ac350871
980640c45d7a4635885491d077167e4d,1246.66,14,4.642857142857143,7.142857142857143,0.1591400552372981,88.37209302325583,88.884593079451,53.2,C,980640c4
2d518637f53161b973e01f56ea4bb88e,1539.7,13,4.923076923076923,13.307692307692308,0.216544720279197,97.49552772808588,70.53190382013115,53.2,C,2d518637
2953ce3a88f5e3c3b696d77fc9e4c8eb,698.0,14,4.666666666666667,7.533333333333333,0.051661064239863434,89.14728682170544,87.72214704555707,53.2,C,2953ce3a
83e197e95a1bbabc8c75e883ed016c47,10500.36,46,4.7272727272727275,10.272727272727273,1.971880803593222,91.12050739957718,79.56698240866035,53.2,C,83e197e9
59cea8e446d3834393058e7e0666b6fb,901.14,10,4.636363636363637,7.0,0.09145489326187867,88.16067653276957,89.30987821380243,53.2,C,59cea8e4
f4a04f7be452aa3bb31760bf00055dd0,1553.9499999999998,18,4.684210526315789,8.263157894736842,0.21933620429792156,89.71848225214198,85.54946228901076,53.1,C,f4a04f7b
ce616e1913288884e7742faac9d981db,1311.65,14,4.636363636363637,7.090909090909091,0.17187118129883583,88.16067653276957,89.03924221921515,53.1,C,ce616e19
d4e12e7884759a14fa0f5f896c791cae,2220.75,29,4.647058823529412,7.5588235294117645,0.3499580670126984,88.50889192886457,87.64626283531004,53.1,C,d4e12e78
caa9bc43a9fe8cf9c564ddd8a03cc4a6,1232.7,13,4.6923076923076925,8.642857142857142,0.15640538036702473,89.98211091234347,84.41909916876088,52.9,C,caa9bc43
d1b65fc7debc3361ea86b5f14c68d2e2,13309.34,39,4.642857142857143,9.142857142857142,2.5221420512365236,88.37209302325583,82.93060119853084,52.9,C,d1b65fc7
f1fd5ab1181f827ffad998c1a5de7d74,7877.96,15,4.666666666666667,9.0,1.4581693867017542,89.14728682170544,83.35588633288228,52.9,C,f1fd5ab1
c3e1abd72a42fe690fcd89cf5720fe29,1967.58,13,4.461538461538462,3.923076923076923,0.3003636804147679,82.46869409660108,98.46986572291038,52.8,C,c3e1abd7
516e7738bd8f735ac19a010ee5450d8d,9062.68,74,4.619047619047619,8.285714285714286,1.6902484706781344,87.5968992248062,85.48231200463948,52.8,C,516e7738
1660ad786c27fd935378b6192a90b417,2246.58,12,4.642857142857143,8.142857142857142,0.3550179990971655,88.37209302325583,85.90759713899092,52.7,C,1660ad78
9dd59e43f0c9f0553244e8f9c2fb247e,508.12,10,4.833333333333333,12.0,0.014464784557377208,94.5736434108527,74.42489851150204,52.7,C,9dd59e43
f8db351d8c4c4c22c6835c19a46f01b0,75953.76,659,4.258666666666667,9.428950863213812,14.793783966483701,75.86356589147286,82.0789013544379,52.7,C,f8db351d
8581055ce74af1daba164fdbd55a40de,94210.75,380,4.27069351230425,12.306487695749441,18.370211742975982,76.25513760990582,73.51248588545498,52.6,C,8581055c
3ca08eeb8d5595949fed424bd3677742,2137.98,13,4.714285714285714,9.785714285714286,0.3337439524702538,90.69767441860466,81.01681809394935,52.6,C,3ca08eeb
5dceca129747e92ff8ef7a997dc4f8ca,131860.42,322,4.0,11.179558011049723,25.745541715976362,67.44186046511628,76.86735098199,52.6,C,5dceca12
3785b653b1b82de85ab47dd139938091,3192.0299999999997,21,4.75,10.65625,0.5402256177289677,91.86046511627907,78.42523680649526,52.6,C,3785b653
63a79f5a7eb5cb48a7e5787b141c7993,1114.21,11,4.545454545454546,5.909090909090909,0.1331939458843104,85.20084566596195,92.5575101488498,52.6,C,63a79f5a
0432ead42b6c8a0bdf68154add917fdf,10210.48,82,4.576086956521739,8.08695652173913,1.9150951623758259,86.19817997977755,86.07401306112844,52.5,C,0432ead4
b6d44737c043328708f6749c2dbe50bd,14207.26,61,4.5476190476190474,7.892857142857143,2.6980388463307836,85.27131782945736,86.65184612410593,52.5,C,b6d44737
9d4db00d65d7760644ac0c14edb5fd86,11846.18,97,4.541284403669724,7.5,2.235518349002341,85.06507360785149,87.82138024357239,52.5,C,9d4db00d
5f3ae9136c875522250f8184f253413a,1946.11,42,4.586956521739131,7.217391304347826,0.2961578444932228,86.55207280080892,88.66270518326763,52.5,C,5f3ae913
31561f325664a8a7aba4c8d0c3a9b3db,3646.74,36,4.564102564102564,6.82051282051282,0.6293004035643548,85.80799045915325,89.8442108185004,52.5,C,31561f32
d921b68bf747894be13a97ae52b0f386,17689.77,77,4.585365853658536,9.402439024390244,3.3802403207201617,86.50028360748723,82.1578269909898,52.4,C,d921b68b
06bb3a2fe5e7b7a845b13e8fb91bd944,2028.66,17,4.631578947368421,8.263157894736842,0.3123288624402907,88.00489596083231,85.54946228901076,52.4,C,06bb3a2f
42ef3192a9ff87a22d1867b74b3ee205,1655.97,23,4.666666666666667,9.083333333333334,0.23932127093583633,89.14728682170544,83.10780333784393,52.4,C,42ef3192
41da412d33e8da4f22baf55cb1bde82c,2294.82,15,4.6521739130434785,8.73913043478261,0.3644679071016059,88.67542972699697,84.13249396952403,52.4,C,41da412d
6b15924333bd1a741595fe981ea04822,885.28,21,4.608695652173913,7.782608695652174,0.088348020522442,87.25985844287159,86.98005530387715,52.3,C,6b159243
1c40343cc5d18c2d8248ac2f3366de34,3368.2,21,4.545454545454546,6.863636363636363,0.5747361959450179,85.20084566596195,89.71583220568336,52.3,C,1c40343c
5b07547f10dd980738a1a27f685af669,1491.05,13,4.5,5.785714285714286,0.20701449589246348,83.72093023255813,92.92480185578968,52.2,C,5b07547f
c5f7e746b7e6d07def6c0dae9903279b,1859.54,10,4.454545454545454,4.7272727272727275,0.2791993342124517,82.24101479915433,96.07577807848443,52.2,C,c5f7e746
1771297ac436903d1dd6b0e9279aa505,4554.110000000001,28,4.628571428571429,8.972222222222221,0.8070483933236637,87.90697674418607,83.43858066456173,52.2,C,1771297a
116ccb1a1604bc88e4d234a8c23f33de,3812.41,61,4.602739726027397,8.315068493150685,0.6617540988192395,87.06594456833385,85.39492464826589,52.2,C,116ccb1a
7f7b8245c336066a1f9933c359f11d77,3249.67,38,4.558139534883721,7.395348837209302,0.5515169257176896,85.61384532179557,88.13292633036473,52.1,C,7f7b8245
013900e863eace745d3ec7614cab5b1a,2659.19,23,4.7407407407407405,11.222222222222221,0.4358456637263557,91.55900086132644,76.74033979852655,52.1,C,013900e8
128f9bfbe4c7d5185033914b1de3d39a,1719.6399999999999,13,4.823529411764706,12.941176470588236,0.2517938174251132,94.25444596443228,71.6230199793043,52.1,C,128f9bfb
df91910b6a03bb2e3358fa6a35e32f6f,2516.62,13,4.642857142857143,9.214285714285714,0.4079171109860353,88.37209302325583,82.71795863135512,52.1,C,df91910b
7c5b05cbdb5542049f38d90d7815b97d,1628.34,21,4.565217391304348,7.3478260869565215,0.23390873034374082,85.8442871587462,88.27440136494675,52.1,C,7c5b05cb
989becdce12ebc39863c2bceab6f3ca1,7117.42,15,4.8,13.2,1.3091844564841533,93.48837209302326,70.85250338294993,52.1,C,989becdc
6e386f64c84e482f0b9abf960797ee1b,12820.81,29,4.607142857142857,9.862068965517242,2.42644214333003,87.20930232558139,80.78951052214083,52.0,C,6e386f64
ade45994b717ccee333492330fbf037b,7479.63,10,4.538461538461538,7.615384615384615,1.380139082899749,84.9731663685152,87.47788071198084,52.0,C,ade45994
33a17d60c64393351ebf1ef860f4e0f2,11107.98,43,4.625,10.145833333333334,2.0909096821516386,87.79069767441861,79.9447451511051,51.9,C,33a17d60
02f623a8eb246f3c5f7c2f96462654e6,7207.63,44,4.545454545454546,8.0,1.3268560195247951,85.20084566596195,86.33288227334236,51.9,C,02f623a8
8a2d12a90e92f012ce5226fc6592b653,2148.55,18,4.611111111111111,8.789473684210526,0.3358145479844937,87.33850129198964,83.98262232034756,51.9,C,8a2d12a9
7299e27ed73d2ad986de7f7c77d919fa,46525.39,335,4.442934782608695,10.8125,9.028954173352844,81.86299292214356,77.96008119079838,51.9,C,7299e27e
325f3178fb58e2a9778334621eecdbf9,2547.09,36,4.468085106382978,5.787234042553192,0.41388598944572225,82.68184067293417,92.92027754584977,51.8,C,325f3178
2b3e4a2a3ea8e01938cabda2a3e5cc79,32329.82,52,4.385964912280702,7.9298245614035086,6.248132644111686,80.00815993472054,86.54179426916411,51.8,C,2b3e4a2a
52562a9f449c3dc3d53f5f5b9ed74903,3710.64,14,4.785714285714286,12.928571428571429,0.641818005585162,93.02325581395348,71.66054513821767,51.8,C,52562a9f
9b00ed88b7fdb95d6ff76e27c1b52d16,2593.11,46,4.588235294117647,8.470588235294118,0.42290101362408755,86.59370725034199,84.93194300724349,51.8,C,9b00ed88
db46ca7bce82b11f7e247539271fc390,1342.98,16,4.5625,7.6875,0.17800852826772295,85.75581395348837,87.26319350473614,51.8,C,db46ca7b
3c010235b7345c92f125d14ee232a76b,4005.3199999999997,15,4.666666666666667,10.533333333333333,0.6995439361562334,89.14728682170544,78.79115922417682,51.7,C,3c010235
88cf19ec1fc2c58f161aee259d57142c,1756.28,14,4.466666666666667,5.866666666666666,0.25897135949150407,82.63565891472868,92.68380694632387,51.7,C,88cf19ec
6aa3928696eab49a19a466e665a649fd,3119.4,18,4.545454545454546,7.681818181818182,0.5259978644461629,85.20084566596195,87.28010825439783,51.7,C,6aa39286
e2c92f9c1c7746d899d18f2e158bbff7,1956.3,12,4.615384615384615,9.076923076923077,0.2981540004336301,87.47763864042932,83.12688664515457,51.7,C,e2c92f9c
2ff97219cb8622eaf3cd89b7d9c09824,6600.11,87,4.557894736842106,8.410526315789474,1.2078467303279126,85.60587515299879,85.11074709778507,51.7,C,2ff97219
f615fe7efbef0f4f08fd3086bc7a3e60,2960.55,22,4.521739130434782,7.217391304347826,0.4948801636479592,84.42871587462082,88.66270518326763,51.7,C,f615fe7e
acce39e832338debb07b02385cde5967,5974.26,44,4.4772727272727275,6.636363636363637,1.0852467111616815,82.98097251585624,90.39242219215156,51.7,C,acce39e8
d66c11a9572221d92fbb8c4897db5f9b,1164.38,16,4.5625,7.9375,0.14302192856637455,85.75581395348837,86.51894451962112,51.7,C,d66c11a9
cc5a78bbad32776dc4e3af205218368c,9878.539999999999,33,4.473684210526316,7.184210526315789,1.850070235696847,82.86413708690331,88.76148422477031,51.6,C,cc5a78bb
10076e5788b8ee532724bcd460baf762,1576.94,23,4.62962962962963,9.592592592592593,0.22383979851479732,87.94142980189493,81.59174059038742,51.6,C,10076e57
8daab2245ebdc277c51098d01c5ad8ef,1888.64,16,4.625,9.5625,0.2848998384191104,87.79069767441861,81.68132611637348,51.6,C,8daab224
c003204e1ab016dfa150abc119207b24,31429.08,195,4.434146341463415,9.146341463414634,6.0716834290221415,81.57685762904143,82.92022839037593,51.6,C,c003204e
37be5a7c751166fbc5f8ccba4119e043,65393.56,269,4.275862068965517,10.290102389078498,12.725108209674183,76.42341619887729,79.51525675781774,51.6,C,37be5a7c
594f9aaa48e5bf431f011ddc5669b0d5,4548.03,37,4.523809523809524,7.690476190476191,0.8058573601423411,84.49612403100775,87.25433339777048,51.6,C,594f9aaa
679769a98cfcc6da877c8486ff1c13f3,7467.39,21,4.571428571428571,9.095238095238095,1.3777413450478762,86.04651162790697,83.07236290998131,51.6,C,679769a9
ed4311e67debd72b8610a5347a743087,4496.15,25,4.518518518518518,7.464285714285714,0.7956943993780299,84.32385874246337,87.92770152716025,51.6,C,ed4311e6
6df688df543f90e9b38f4319e75a9d88,4262.44,39,4.526315789473684,7.771929824561403,0.7499121025347929,84.57772337821297,87.01184625976308,51.5,C,6df688df
376a891762bbdecbc02b4b6adec3fdda,8138.85,57,4.683333333333334,11.85,1.5092760720101799,89.68992248062017,74.87144790257105,51.5,C,376a8917
5b925e1d006e9476d738aa200751b73b,9420.85,63,4.617647058823529,10.529411764705882,1.76041168688772,87.55129958960327,78.80283371806098,51.5,C,5b925e1d
cbf09e831b0c11f6f23ffb51004db972,1815.4,10,4.4,4.7,0.2705525900309426,80.46511627906978,96.15696887686062,51.5,C,cbf09e83
744dac408745240a2c2528fb1b6028f3,29140.469999999998,78,4.5,10.465116279069768,5.623359341998047,83.72093023255813,78.9942411177896,51.5,C,744dac40
f181738b150df1f37cb0bd72e705b193,6703.17,36,4.525,8.15,1.2280355263257905,84.53488372093024,85.88633288227334,51.5,C,f181738b
d8c7ba53e7e38711eaef8c2849d6d2e1,1821.13,22,4.521739130434782,7.521739130434782,0.27167506044689294,84.42871587462082,87.75666294051892,51.4,C,d8c7ba53
da7039f29f90ce5b4846ffc0fcc93beb,1873.76,17,4.555555555555555,8.38888888888889,0.2819849414227158,85.5297157622739,85.1751616298301,51.4,C,da7039f2
3a734b715d333a2588a3d54a0c9b8746,4826.18,15,4.666666666666667,11.19047619047619,0.860345169251692,89.14728682170544,76.8348476061602,51.4,C,3a734b71
87142160b41353c4e5fca2360caf6f92,49668.96,305,4.363636363636363,10.36827195467422,9.644759465755797,79.2811839323467,79.28254627837174,51.4,C,87142160
bf00385a5f7fc1ef39a13c2e9ee50a5f,1189.25,28,4.428571428571429,5.428571428571429,0.14789380278010653,81.39534883720931,93.98801469166828,51.4,C,bf00385a
5a425cc503b39b262a847fd6212bf53b,1591.8799999999999,14,4.461538461538462,6.285714285714286,0.22676644912811278,82.46869409660108,91.43630388555964,51.4,C,5a425cc5
